Match_no,Match_id,Date,Venue,Innings,Batting_team,Bowling_team,Winner,Won_by,Overs,Striker,Striker_hand,Bowler,Bowler_style,Delivery,Pitching,Shot_direction,runs_of_bat,extras,wide,noballs,legbyes,byes,panja,isWicket,wicket_type
1,202501,22 MAR 2025,"Eden Gardens, Kolkata",2,RCB,KKR,Royal Challengers Bengaluru,7 Wickets,11.3,Virat Kohli,Right Handed Bat,Sunil Narine,Right-arm offbreak,Full length,outside off stump,Deep Mid-Wicket,1,0,0,0,0,0,0,0,
1,202501,22 MAR 2025,"Eden Gardens, Kolkata",2,RCB,KKR,Royal Challengers Bengaluru,7 Wickets,11.4,Devdutt Padikkal,Left Handed Bat,Sunil Narine,Right-arm offbreak,full length,outside off stump,Straight,0,0,0,0,0,0,0,1,Caught
1,202501,22 MAR 2025,"Eden Gardens, Kolkata",2,RCB,KKR,Royal Challengers Bengaluru,7 Wickets,11.5,Rajat Patidar,Right Handed Bat,Sunil Narine,Right-arm offbreak,Good length,on leg stump,Short Mid-Wicket,0,0,0,0,0,0,0,0,
1,202501,22 MAR 2025,"Eden Gardens, Kolkata",2,RCB,KKR,Royal Challengers Bengaluru,7 Wickets,11.6,Rajat Patidar,Right Handed Bat,Sunil Narine,Right-arm offbreak,Full length,on middle stump,Deep Mid-Wicket,1,0,0,0,0,0,0,0,
1,202501,22 MAR 2025,"Eden Gardens, Kolkata",2,RCB,KKR,Royal Challengers Bengaluru,7 Wickets,12.1,Rajat Patidar,Right Handed Bat,Harshit Rana,Right-arm fast-medium,Short of good length,outside off stump,,0,0,0,0,0,0,0,0,
1,202501,22 MAR 2025,"Eden Gardens, Kolkata",2,RCB,KKR,Royal Challengers Bengaluru,7 Wickets,12.2,Rajat Patidar,Right Handed Bat,Harshit Rana,Right-arm fast-medium,Short of good length,outside off stump,,0,0,0,0,0,0,0,0,
1,202501,22 MAR 2025,"Eden Gardens, Kolkata",2,RCB,KKR,Royal Challengers Bengaluru,7 Wickets,12.3,Rajat Patidar,Right Handed Bat,Harshit Rana,Right-arm fast-medium,Full length,on off stump,Country,2,0,0,0,0,0,0,0,
1,202501,22 MAR 2025,"Eden Gardens, Kolkata",2,RCB,KKR,Royal Challengers Bengaluru,7 Wickets,12.4,Rajat Patidar,Right Handed Bat,Harshit Rana,Right-arm fast-medium,Full length,outside off stump,Country,1,0,0,0,0,0,0,0,
1,202501,22 MAR 2025,"Eden Gardens, Kolkata",2,RCB,KKR,Royal Challengers Bengaluru,7 Wickets,12.5,Virat Kohli,Right Handed Bat,Harshit Rana,Right-arm fast-medium,good length,outside off stump,Extra Cover,4,0,0,0,0,0,0,0,
1,202501,22 MAR 2025,"Eden Gardens, Kolkata",2,RCB,KKR,Royal Challengers Bengaluru,7 Wickets,12.6,Virat Kohli,Right Handed Bat,Harshit Rana,Right-arm fast-medium,Good length,outside off stump,Short Extra Covers,1,0,0,0,0,0,0,0,
1,202501,22 MAR 2025,"Eden Gardens, Kolkata",2,RCB,KKR,Royal Challengers Bengaluru,7 Wickets,13.1,Virat Kohli,Right Handed Bat,Sunil Narine,Right-arm offbreak,Good length,on off stump,Mid-Wicket,1,0,0,0,0,0,0,0,
1,202501,22 MAR 2025,"Eden Gardens, Kolkata",2,RCB,KKR,Royal Challengers Bengaluru,7 Wickets,13.2,Rajat Patidar,Right Handed Bat,Sunil Narine,Right-arm offbreak,full length,outside off stump,Long-On,6,0,0,0,0,0,0,0,
1,202501,22 MAR 2025,"Eden Gardens, Kolkata",2,RCB,KKR,Royal Challengers Bengaluru,7 Wickets,13.3,Rajat Patidar,Right Handed Bat,Sunil Narine,Right-arm offbreak,Good length,on leg stump,Deep Square Leg,1,0,0,0,0,0,0,0,
1,202501,22 MAR 2025,"Eden Gardens, Kolkata",2,RCB,KKR,Royal Challengers Bengaluru,7 Wickets,13.4,Virat Kohli,Right Handed Bat,Sunil Narine,Right-arm offbreak,Good length,on off stump,Deep Mid-Wicket,1,0,0,0,0,0,0,0,
1,202501,22 MAR 2025,"Eden Gardens, Kolkata",2,RCB,KKR,Royal Challengers Bengaluru,7 Wickets,13.5,Rajat Patidar,Right Handed Bat,Sunil Narine,Right-arm offbreak,Good length,outside off stump,Deep Forward Square Leg,1,0,0,0,0,0,0,0,
1,202501,22 MAR 2025,"Eden Gardens, Kolkata",2,RCB,KKR,Royal Challengers Bengaluru,7 Wickets,13.6,Virat Kohli,Right Handed Bat,Sunil Narine,Right-arm offbreak,Good length,outside off stump,Country,1,0,0,0,0,0,0,0,
1,202501,22 MAR 2025,"Eden Gardens, Kolkata",2,RCB,KKR,Royal Challengers Bengaluru,7 Wickets,14.1,Virat Kohli,Right Handed Bat,Harshit Rana,Right-arm fast-medium,Good length,outside off stump,Long-On,1,0,0,0,0,0,0,0,
1,202501,22 MAR 2025,"Eden Gardens, Kolkata",2,RCB,KKR,Royal Challengers Bengaluru,7 Wickets,14.2,Rajat Patidar,Right Handed Bat,Harshit Rana,Right-arm fast-medium,good length,outside off stump,Extra Cover,4,0,0,0,0,0,0,0,
1,202501,22 MAR 2025,"Eden Gardens, Kolkata",2,RCB,KKR,Royal Challengers Bengaluru,7 Wickets,14.3,Rajat Patidar,Right Handed Bat,Harshit Rana,Right-arm fast-medium,good length,on off stump,Short Fine Leg,4,0,0,0,0,0,0,0,
1,202501,22 MAR 2025,"Eden Gardens, Kolkata",2,RCB,KKR,Royal Challengers Bengaluru,7 Wickets,14.4,Rajat Patidar,Right Handed Bat,Harshit Rana,Right-arm fast-medium,Short of good length,outside off stump,Square Fine Leg,2,0,0,0,0,0,0,0,
1,202501,22 MAR 2025,"Eden Gardens, Kolkata",2,RCB,KKR,Royal Challengers Bengaluru,7 Wickets,14.5,Rajat Patidar,Right Handed Bat,Harshit Rana,Right-arm fast-medium,good length,outside off stump,Backward Point,4,0,0,0,0,0,0,0,
1,202501,22 MAR 2025,"Eden Gardens, Kolkata",2,RCB,KKR,Royal Challengers Bengaluru,7 Wickets,14.6,Rajat Patidar,Right Handed Bat,Harshit Rana,Right-arm fast-medium,short of good length,outside off stump,Backward Point,4,0,0,0,0,0,0,0,
1,202501,22 MAR 2025,"Eden Gardens, Kolkata",2,RCB,KKR,Royal Challengers Bengaluru,7 Wickets,15.1,Virat Kohli,Right Handed Bat,Vaibhav Arora,Right-arm fast-medium,Good length,outside off stump,Mid-Off,1,0,0,0,0,0,0,0,
1,202501,22 MAR 2025,"Eden Gardens, Kolkata",2,RCB,KKR,Royal Challengers Bengaluru,7 Wickets,15.2,Rajat Patidar,Right Handed Bat,Vaibhav Arora,Right-arm fast-medium,short of good length,outside off stump,Third Man,4,0,0,0,0,0,0,0,
1,202501,22 MAR 2025,"Eden Gardens, Kolkata",2,RCB,KKR,Royal Challengers Bengaluru,7 Wickets,15.3,Rajat Patidar,Right Handed Bat,Vaibhav Arora,Right-arm fast-medium,good length,outside off stump,Straight,0,0,0,0,0,0,0,1,Caught
1,202501,22 MAR 2025,"Eden Gardens, Kolkata",2,RCB,KKR,Royal Challengers Bengaluru,7 Wickets,15.4,Liam Livingstone,Right Handed Bat,Vaibhav Arora,Right-arm fast-medium,short length,outside off stump,Square Leg,4,0,0,0,0,0,0,0,
1,202501,22 MAR 2025,"Eden Gardens, Kolkata",2,RCB,KKR,Royal Challengers Bengaluru,7 Wickets,15.5,Liam Livingstone,Right Handed Bat,Vaibhav Arora,Right-arm fast-medium,Good length,outside off stump,Long-On,0,0,0,0,0,0,0,0,
1,202501,22 MAR 2025,"Eden Gardens, Kolkata",2,RCB,KKR,Royal Challengers Bengaluru,7 Wickets,15.6,Liam Livingstone,Right Handed Bat,Vaibhav Arora,Right-arm fast-medium,Short of good length,outside off stump,Deep Forward Point,1,0,0,0,0,0,0,0,
1,202501,22 MAR 2025,"Eden Gardens, Kolkata",2,RCB,KKR,Royal Challengers Bengaluru,7 Wickets,16.1,Liam Livingstone,Right Handed Bat,Spencer Johnson,Left-arm fast,short length,outside leg stump,Fine Leg,6,0,0,0,0,0,0,0,
1,202501,22 MAR 2025,"Eden Gardens, Kolkata",2,RCB,KKR,Royal Challengers Bengaluru,7 Wickets,16.2,Liam Livingstone,Right Handed Bat,Spencer Johnson,Left-arm fast,full length,outside off stump,Mid-On,4,0,0,0,0,0,0,0,
